job_id,company,jobdescription,jobtitle,skills,joblocation_address,vacencies,Domain,Linkidin,time
84,VMware," Salary will be according to experience. Responsibilities and Required Skills:&nbsp &nbsp Bachelor's degree in a related major (Information Systems, Computer Science, etc) or equivalent experience&nbsp 5+ years programming experience&nbsp Minimum of 2 years experience with .NET WinForms&nbsp Experience working with Visual Studio&nbsp Experience working with SQL programming&nbsp Experience writing applications for multi-site environments (MPLS / WAN)&nbsp Ability to work well with management and users&nbsp Ability to handle a fast paced environment&nbsp Familiarity with Unix-like operating systems&nbsp Ability to communicate effectively in English, both verbally and in writing&nbsp Ability to support weekend and after hours support &nbsp Experience with windows services is a plus&nbsp Experience with WCF is a plus&nbsp Experience integrating with asterisk is a plus Experience with Informix 4GL is a plus Experience with Unix C is a plus &nbsp Our company offers competitive salary, paid medical, dental, and vision for both employee and their family. We also offer a 401(k) plan after the first year of service.&nbsp &nbsp Only local applicants apply. Re-location cost will not be paid and only U.S. Residence need apply. Phone calls or faxes will not be considered, please email resumes in Microsoft Word or PDF format with salary history and requirements to it.jobs@allamericanasphalt.com",C# .NET Software Developer,"Visual Studio, SQL programming, MPLS / WAN, Unix-like operating systems, WCF, Informix 4G, integrating with asterisk, Unix C","Hyderabad, Telangana",yes,vmware.com,https://www.linkedin.com/company/vmware/,0
85,CORE Education & Technologies,"Build and lead a team of 5 to 10 developers to design, develop, maintain and support data engineering solutions on time and within budget for all Consumer Digital Technology capabilities.Manage the intake, prioritization, assignment and fulfillment of development projects within Digital Technology.Research and deploy new tools, processes and technologies to meet business demand.Collaborate with Project Managers, Product Managers, QA teams and Business SMEs to ensure delivered solutions optimally support the achievement of business outcomes.Work across a number of projects and bridge functional/technical gaps with Product Managers and business stakeholders.Lead the developers through design and implementation decisions to achieve balance between strategic design and tactical needs.Drive the development and enforcement of development, integration standards, patterns and processes.Responsibilities:Design and implement map reduce jobs to support distributed processing using java, python, hive and pig; Ability to design and implement end to end solution.Build libraries, user defined functions, and frameworks around HadoopResearch, evaluate and utilize new technologies/tools/frameworks around Hadoop eco systemDevelop user defined functions to provide custom hive and pig capabilitiesMentor junior developers in the teamDefine and build data acquisitions and consumption strategiesDefine & develop best practicesWork with support teams in resolving operational & performance issuesWork with architecture/engineering leads and other teams on capacity planningWork with Site-Operations team on configuration/upgrades of the clusterQualifications:MS/BS degree in a computer science field or related discipline8+ years’ experience in large-scale software development4+ year experience in HadoopStrong Java programming, shell scripting, Python, and SQLStrong development skills around Hadoop, MapReduce, Hive, Pig, HBase, Flume & OozieStrong understanding of Hadoop internalsGood understanding of AVRO and JsonExperience with build tools such as MavenExperience with databases like Oracle;Experience with performance/scalability tuning, algorithms and computational complexityExperience with data warehousing, dimensional modeling and ETL developmentAbility to understand and ERDs and relational database schemasProven ability to work cross functional teams to deliver appropriate resolutionExperience with open source NOSQL technologies such as HBase and CassandraExperience with messaging & complex event processing systems such as Kafka and StormMachine learning framework (Nice to have)Statistical analysis with Python, R or similar (Nice to have)",Big Data Lead Engineer,"Hadoop, MapReduce, Hive, Pig, HBase, Flume, Oozie, Java programming, shell scripting, Python, SQL","Ahmedabad, Gujarat",yes,core.com,https://www.linkedin.com/company/core/,0
86,D-Link,"You are a Developer who thrives in a collaborative environment where you are looking for new challenges to hone your skillsYou have experience in developing and administering enterprise CRM/ERP platforms and are familiar with MS Dynamics, MS Dynamics AX, Salesforce, SAP, or similar enterprise platformsResponsibilities:Work in an iterative environment during the construction phase of projects, helping to collaborate on the planning, design, functional and non-functional requirementsMaintain current knowledge of platform, integration and technologies to drive future innovationDesign, implement, test, deploy and maintain integrated platforms, with a core focus on integrations with CRM and ERP platformsQualifications:Bachelor's Degree in Computer Science or relevant discipline3-5+ years of experience as a Software Engineer, Developer, or AnalystAbility to work in a collaborative environment and deliver on projects while working through risks and unexpected challengesExcellent interpersonal, facilitation, oral and written communication skillsProven Experience (in some or all of the following):C#, Visual StudioEnterprise CRM/ERP Platform Development (MS Dynamics, Salesforce, SAP, etc.)Web Services and Business Application ArchitecturesExperience with impact analysis, requirements gathering, Agile/SCRUM, and user acceptance testing for enterprise platform implementation projectsSQL Server and/or SSIS Integration Services a plus",Senior Software Engineer,"CRM, ERP, C#","Bengaluru, Karnataka",yes,d.com,https://www.linkedin.com/company/d/,0
87,Fujitsu India,"The Crystal Reports Programmer/Data Analyst reports to the IT Manager and is responsible for meeting the reporting requirements of various departments. This position is open to being a remote position outside our main office in Santa Cruz, CA; however, the candidate selected must be willing to do regular travel to the Santa Cruz office for on-site presence. Responsibilities include but are not limited to:Interface with the Project Leader, Business Liaisons, and IT staff to understand reporting requirements and develop solutions using Crystal ReportsDevelop stored procedures in SQL to support reporting writing requirementsProvide documentation on all design and development of reportsPerform related work as assignedRequired Skills Knowledge of:Computer programming principlesJob planning, prioritizing and scheduling techniquesVarious software packages, including word processing, spreadsheet, data base, and programming languagesInsurance industry or insurance production systems highly desirableExercise sound judgment within established guidelinesMaintain effective working relationships with those contacted in the course of the workProficient in documenting new systems and system changesCommunicate effectively orally and in writingExperience Three to five years minimum development experience in Crystal ReportsTwo years minimum experience with MS SQL server, including development of stored procedures.NET programming experience a plusEducationBachelor s degree in Engineering or Computer Science or a combination of education and directly-related equivalent experience requiredIf you are interested in applying for a position, please submit your resume and a cover letter that tells us why you want to work for AMS, a member of the Nonprofits Insurance Alliance Group via email at or fax at 831-621-6141.",Crystal Reports Programmer,"SQL, Programming, Data analysis, Crystal Reports","Chandigarh , Chandigarh",yes,fujitsu.com,https://www.linkedin.com/company/fujitsu/,0
88,AMD India,"Must be able to do an in person interview in Georgia.The Java/J2EE Applications Developer provides input and support for full systemslife cycle management activities (e.g., analyses, technical requirements, design,coding, testing, implementation of systems and applications software, etc.).She/he performs tasks within planned durations and established deadlines. Thisposition collaborates with teams to ensure effective communication in supportingthe achievement of objectives. She/he provides knowledge, development,maintenance, and support for applications.Primary Skill: J2EE Development Additional Skills:XML - IntermediateJavaScript - IntermediateJava Server Pages - IntermediateJava Beans - IntermediateJava Servlets - IntermediateWeb Development Technologies - IntermediateObject Oriented Analysis & Design - IntermediateUNIX Fundamentals - BeginnerUNIX Shell - BeginnerSQL & PL/SQL - BeginnerMQ - BeginnerJava Programming - IntermediateEJB - IntermediateJ2EE Development - Intermediate ",Sr. Java Developer,JSP and EJB and Javascript and J2EE,"Chennai, Tamil Nadu ",yes,amd.com,https://www.linkedin.com/company/amd/,0
89,Intellect Design Arena,"Welcome to Allscripts! Our Mission is to be the most trusted provider of innovative solutions that empower all stakeholders across the healthcare continuum to deliver world-class outcomes. Our Vision is a Connected Community of Health that spans continents and borders. With the largest community of clients in healthcare, Allscripts is able to deliver an integrated platform of clinical, financial, connectivity and information solutions to facilitate enhanced collaboration and exchange of critical patient information. The primary purpose of this role is to create the business and/or functional requirements necessary for technology solutions that meet customer needs, expected delivery dates, and exceptional quality standards. In the role of Sr. Business Analyst, you will be a technology professional adding value to the Oracle ERP development platform. You will create detailed design artifacts like program specifications, test plans; and independently develop and review code and contribute to the go-live plan. You will have the opportunity to collaborate with some of the best talent in the industry to create innovative high quality and defect-free solutions to meet our clients' business needs Responsibilities:  * Work under the direction of the Manager to provide application solutions for assigned business areas * Possess expert level functional knowledge of assigned application technology. * Interact with business users to understand new business requirements and enhancement requests * Serve liaison role between application technology vendors, internal IS groups, and business users * Translate business requirements into product-specific designs and configuration, detailed requirement specifications and use cases * Deliver functional specifications, design documents, business process workflow and related documentation for new development projects and/or enhancement and modification requests to be used by Systems Analyst * Interact with Systems Analysts during the software build and/or configuration process and testing process * Serve as leader of team or project overseeing work performed by more junior business analysts * Perform functional application configuration and configure /run reports at user request * Design and execute functional, integration, and regression test plans for new application functionality, product releases and enhancement and regulatory modifications using business scenarios and use cases * Ensure programs meet business specifications * Demonstrate new functionality to business users seeking inputs on future direction * Review vendor provided documentation and user manuals needed to support the product * Directly interface with business users by responding to support calls escalated by the Service Desk * Participate in user focus groups and requirements workshops, vendor training and demonstrations * Assist in supporting activations and rollouts * Consistent efforts to deliver quality solutions as per agreed scope * Customer focus and close alignment with the customers' business objectives * Ensure efforts to continually improve domain knowledge * Ensure the quality of the deliverables as per the defined defects standards * Document issues with resolutions and share with team members to improve team productivity * Provide data to generate team performance metrics * Knowledge transfer with other team members to improve overall team education level * Take complete ownership for the assigned task and timely inform the progress of the project / task to all stakeholders * Adherence to the defined standards * Take initiative and drives to bring to logical conclusion; proactive approach * Provide accurate and timely information and escalates when there are issues * Actively participate in meetings and make valuable contribution . Qualifications:   Academic and professional qualifications:   * Bachelor's degree or foreign equivalent required from an accredited institution. Experience:   * 5-10+ years Industry experience preferred * 10+ years expert level experience in providing business process support for assigned product, recognized an expert in the organization in assigned product preferred * At least 4 years of experience in software development working with various technologies like Oracle, PL/SQL programming, Unix shell scripting, Query Tuning, Database optimization, Data transformation * Experience in OA/Framework development is a strong plus * Strong experience in Opportunity to Order and Order to Cash lifecycles required * Strong Understanding of the capabilities and functions of ERP functions/modules that belong to the previously mentioned flows * Strong technical aptitude and experience with the software tools and techniques used in software development * Strong collaboration skills and ability to get work done through others * Ability to effectively prioritize and execute tasks * Ability to research new and emerging technologies * At least 4 years of experience in Production Support/ application support * At least 4 years of experience in software development life cycle * At least 4 years of experience in Project life cycle activities on development and maintenance projects. * At least 4 years of experience in Design and architecture review * Ability to work in team in diverse/ multiple stakeholder environment * Analytical and communication skills * Experience and desire to work in a Global delivery environment * Hands-on experience with ERP implementation cycle Travel requirements:   * May require other travel for business needs * May require local travel Working arrangements:   * May require after hours on call support * Work is performed in a standard office environment with minimal exposure to health or safety hazards At Allscripts, our greatest strength comes from bringing together talented people with diverse perspectives to support the technology needs of 180,000 physicians, 1,500 hospitals and 10,000 post-acute organizations across the globe. Allscripts offers a comprehensive compensation and benefits package, including holidays, vacation, medical, dental, and vision insurance, company paid life insurance and retirement savings. Allscripts policy is to provide equal employment opportunity and affirmative action in all of its employment practices without regard to race, color, religion, sex, national origin, ancestry, marital status, protected veteran status, age, individuals with disabilities, sexual orientation or gender identity or expression or any other legally protected category. Applicants for North American based positions with Allscripts must be legally authorized to work in the United States or Canada. Verification of employment eligibility will be required as a condition of hire.  Department: Information Technology",Expert Business Analyst .Oracle EBS,"Analyst, Architecture, Business Analyst, Business Requirements, Database, Development, ERP, Exchange, Manager, Metrics, Oracle, PL/SQL, Programming, Project, Research, Shell Scripting, SQL","Delhi, Delhi",yes,intellect.com,https://www.linkedin.com/company/intellect/,0
90,Fortune Marketing,"The IT manufacturing floor has some security and reliability issues that need to be addressed. ​          1   ​Work with test engineering to upgrade XP test fixtures to Windows 7 This will involve working with ​             ​test engineering to ​d​etermine the solution for each individual XP PC. Implement a solution for isolating any test fixture XP machines that cannot be upgraded to Windows 7.​           ​For any of the XP machines that cannot be upgraded to Windows 7, a solution will need to be developed ​              ​to isolate these ​machines.This will require working with test engineering, the security team and the ​                    ​networking team to resolve.  Qms_test account remediation​           ​The qms_test account is used on the manufacturing floor as a group account to accommodate the ​                      ​transient work force and ​the non-user specific use of QMS and the test fixtures.If we ever need to disable ​            ​that account for security reasons, we would ​​shut down manufacturing operations.   Finish moving all PCs on the manufacturing floor to the isolated network.​           ​We have finished deploying the managed switches to the floor for the isolated network but there are still ​            ​some PCs that need ​to be migrated onto these new switches.This will involve working with the ​                          ​manufacturing and test engineers to determine the timing for each PC.  Job Description for the Senior Desktop Engineer The Senior Desktop Engineer is responsible for ensuring the overall technical capability at the SGZ manufacturing location to ensure the systems are managed in a manner that promotes efficient, reliable and secure operation. This person will drive the strategic and operational alignment of IT and Organizational business goals for this location.This is a hands on position so this person will do much of the direct work on the PCs and network.  They will also need to coordinate work with other functional groups.The Senior Desktop Engineer will be responsible for supporting a variety of technologies including:The administration, support and troubleshooting of the all site hardware and softwareContributes to design of network and application architecture, integration, and installation.Maintenance and support of internal LAN networks.Lead the design and implementation of redundant systems, policies and procedures to ensure effective availability and protection, as well as integrity of the environment.Establishing and tracking metrics related to key performance objectives and service levels. Primary Tools or Skills Utilized: Deep Knowledge of Windows XP, 7, 8.Experience using ghost for imaging Desktops / Laptops.Experience with McAfee.Experience in troubleshooting network components between system segments.Experience with Active Directory.Knowledge of remote access and anti-virus tools.Strong organizational skills; able to manage priorities and workflow.Experience in troubleshooting hardware issues.Demonstrated ability to perform complex technical tasks and analysis.Maintaining and troubleshooting infrastructure, hardware, and systems connectivity.Configuring and troubleshooting hardware/software.Participation in migrations and enterprise-wide upgradesUnderstanding of FTP, Trace route, Telnet, remote login, and other related commands.Ability to work independently and as a member of various teams and committees.Ability to understand and follow written and verbal instructions.Acute attention to detail.Excellent oral and written communication skills.Experience leading projects.",IT Support Analyst,"windows Xp,7","Hyderabad, Telangana",yes,fortune.com,https://www.linkedin.com/company/fortune/,0
91,Trigyn Technologies,"Roles and Responsibilities Drive SuccessFactors Employee Central implementations through planning, process design, configuration, user acceptance testing, etc.Support of technology implementations from a technical perspective including experience with cloud based technologies, data cleansing and conversions, interface design/development, systems development life cycle, etc.Strong communication skills, both written and oralAptitude for trouble-shooting and problem-solvingIndustry recognized deep technical knowledge of SuccessFactors Employee central module.Prior experience in HR Organizational Development or similar HR functional experiencePrior consulting experienceAbility to work creatively and collaboratively in a team environmentQualificationsExperience in SAP HCM Success Factors Employee Central - prior implementation experience is a MUSTCandidate must have strong communication skills - ability to present solutions to senior management and client stakeholdersAbility to travel to client sites on as needed basis (for mile stone meetings and requirements gathering)",SuccessFactors Employee Central Consultant,Certification in SuccessFactors Employee Central,"Indore, Madhya Pradesh",yes,trigyn.com,https://www.linkedin.com/company/trigyn/,0
92,Accel Frontline,"To support internal customers throughout the company by overseeing the design, development and maintenance of software based systems and processes which meet the requirements of their unique business needs. Ensure all applications are in compliance with standards, documented, and properly tested to maintain data integrity.Responsible for defining and designing solutions and will play an active role in the design, development, and management of the HCM solutions.Responsible for efforts to assist internal customers in analyzing business needs to develop requirements.Acts as a liaison between the business and development teams to communicate priorities, manage functional and tech requirements for support and projects.Includes coordination with off-shore team members; communication with management and other departments; reporting of status and risks; and working effectively with internal and external partners.Oversees or responsible for development of technical specifications and modification documentation based upon business and application requirements.Responsible for developing and implementing standards, procedures, and all required controls for IS department and for internal customers as needed.Leads/Owns the development and implementation of process improvements for IS department and for internal customers as needed.Responsible for developing and managing projects using the project management life cycle.Develops plans, direction and strategies for the IS department in their specific area of focus.Must be able to use logic and reasoning to identify strengths and weaknesses of alternative solutions, and provide conclusions or approaches to the job.Knowledge and understanding of laws and regulations relating to data management. (privacy, data transfer and retention, etc.)",APPLICATIONS MANAGER - HCM Systems,Oracle Fusion Cloud or Oracle EBS,"Jaipur, Rajasthan",yes,accel.com,https://www.linkedin.com/company/accel/,0
93,LG India,"Altruista Health, Inc., is seeking an experienced professional to join our dynamic and growing health care technology company as its Senior Manager, Technical Support Service, in its Reston, VA office. Recently named one of Deloitte's fastest growing technology companies, Altruista Health is a leading developer of patient-centric and customizable care management solutions for health plans and providers. Driven by a passion for innovation and technology, we’re building solutions that positively impact people’s lives.  If you're looking for a fun place to work while performing meaningful work with a fantastic and growing team, come join one of the Washington Metropolitan area’s fastest growing companies! Highlights include:A competitive compensation packageHigh quality health care plan, including medical, dental, and vision benefitsDisability and life insurance coverage401(k) Plan with matching contributions and no waiting periodPOSITION SUMMARY:Under the supervision of the Associate Vice President, Client Management & Service Delivery, the Senior Manager,  Technical Support Services, will lead and mentor a global team of technical and customer-oriented technical support personnel to enhance the quality of service delivery to our clients. The successful candidate will provide cross-functional team members with the appropriate training, tools, direction and motivation to enable their success. The end goal is to ensure that customers are served with the highest level of service, and that the company is represented in the best way possible.RESPONSIBILITIES:Work cross-functionally to ensure the highest level of support and responsiveness is appliedImplement the vision for continuous improvement of support tools, infrastructure, and processes, with an emphasis on proactive planning, promoting a customer-focused support culture and improving the accountability of delivering effective technology support servicesBuild and maintain close relationships with customers while consistently monitoring feedback and levels of customer satisfactionDesign customer satisfaction programs to maintain a high level of customer satisfactionCollaborate with engineering and product management to continuously improve the quality of productsAct as the executive point person for critical customer escalationsLead calls with India-based development and support teams to oversee resolution of priority issues (morning or evening as necessary).Provide leadership and oversight for the delivery of effective Customer Support (Help Desk) ServicesSet, track, measure and report on key support performance metrics (SLAs) for Customer Support ServicesBe an active member of the change and problem management teams responsible for increased call avoidance, improved product use and decreased end-user downtimeServe as the principle representative of the end-user community and represent its views and changing needs back to the product development and delivery teamsDocument and communicate the processes, policies and procedures for obtaining technology supportCoordinate Customer Support Services efforts to:(a)         Build up and maintain self-help and knowledge base information (Tier 0) to be used by end-users solve common technology issues and problems(b)         Implement and manage customer satisfaction measurement and feedback processes(c)         Define, implement and track support escalation procedures(d)        Develop and maintain a knowledge management framework that documents the description and technical resolution information for common                       technology support requests that can be used to handle technology support requests in a timely mannerPerform Trending and Root Cause Analysis on reports and statistical data from Customer Support Services to identify and develop strategies for addressing chronic technology support issuesEstablish and manage procedures to ensure effective support coordination between Customer Support Services (Tier 1), Tier 2 and Tier 3 resourcesPlan, prioritize, and supervise the work of staff assigned to report to this positionDrive team member fulfillment, job satisfaction, and effectivenessEvaluate the performance of staff assigned to report to this position; recommend personnel to fill vacancies and recommend new positions as necessaryPerform other duties as assigned.REQUIRED QUALIFICATIONS:Bachelor’s degree in Information Technology or related fieldMinimum of 5+ years’ experience with technical support/contact center enterprise supportMinimum of 5+ years of software development experience, 3 of which must be in a management roleProven track record of achieving high level of customer satisfaction for enterprise productsExperience in leading a high performing teamEffective problem solving experiences with understanding of client impactExcellent interpersonal and communication skills -- using tact, courtesy and diplomacy with clients, coworkers, colleagues and supervisors – with a focus on rapport-building, listening, and questioningStrong analytic, strategic, and reasoning skillsAbility to understand business process flows and identify gapsExperience in enabling and managing changeImprovement-oriented, self-motivated, creative and capable of demonstrating leadership and motivation in the face of challenging situationsAbility to travel up to 20%; frequent interstate travel and occasional international travel is an inherent requirement of this positionExcels in a fast pace, excellent organizational and time management skillsExcellent troubleshooting skills, including identification, solutions, and implementationsExceptional customer service orientation: dedicated and passionate about customer satisfaction and successTechnical capacity, with proven ability to communicate technical details to a non-technical audienceAn understanding of HIPAA regulations desired BACKGROUND CHECKS/FEDERAL HEALTHCARE PROGRAM EXCLUSION LISTS SCREENINGCandidates for this position will be required to undergo a pre-employment background check, including drug-screening. All Altruista Health employees are subject to monthly screening to ensure that they have not been excluded from the Federal Healthcare Programs (using the OIG and GSA Exclusion Lists). The Company’s pre-employment background check and OIG/GSA Exclusion Lists screening program is administered in compliance with all federal, state and local laws.LOCATION/TRAVELPosition is located at the Company’s headquarters in Reston, VA. Candidate must be willing to travel to client locations on a regular basis.EQUAL OPPORUTNITY EMPLOYERAltruista Health is an Equal Opportunity Employer and strongly supports diversity in the workforce.","Sr. Manager, Technical Support Services","Technical Support, Software Development,. Management, Help Desk","Delhi, Delhi",yes,lg.com,https://www.linkedin.com/company/lg/,0
94,Team Computers,"one of the world's premier dance institutions, is seeking a skilled, positive and self-motivated individual to be the primary technician on our IT Helpdesk. The technician will provide desktop support to all organization staff, including desktop deployment, troubleshooting, maintenance, and upgrades. The technician will use a ticketing system to track all issues and escalate issues to the Network Administrator or IT Operations Manager as needed. In addition, this position will provide administrative assistance in all aspects of the IT Department including inventory and license management. This position will report to the IT Operations Manager. Responsibilities include, but are not limited to: Provide prompt and courteous customer service to staff with varying technical skills Remote and in-person desktop support for Windows and Mac users Deployment and maintenance of standardized desktop OS images Management and configuration of mobile devices (tablets, laptops, smartphones) Maintain accurate inventory of all desktops, laptops, mobile devices, software licenses, and other IT equipment Support applications such as Microsoft Office, Adobe Creative Suite, Final Cut X, Quark Create and manage user accounts in Active Directory Manage all support tickets in the organization s Help Desk application according to organization policies Skills/Qualifications Strong communication skills, attention to detail, and a customer service oriented attitude Strong knowledge of Windows and Mac operating systems Experience with Microsoft Office 2010/2013/2016 (particularly Outlook) Experience/familiarity with Active Directory Experience with any or all of the following is a plus: Blackbaud Education Edge/Raiser s Edge Citrix XenApp or similar remote connectivity solutions Office 365 online services (Outlook/Skype for Business clients) Cisco Call Manager and/or Cisco Unity Connection Experience/Education Minimum 3 years experience in a technology support role Bachelor s Degree preferred; Computer Science degree a plus but not required To apply for this position, please email the following to ITJobs@alvinailey.org: Resume Cover letter detailing your interest in this position at Alvin Ailey Dance Foundation, Inc. and salary requirements Contact information for two references Alvin Ailey Dance Foundation is an Equal Opportunity Employer. Employment is based upon personal capabilities and qualifications without discrimination based on race, color, religion, creed, sex, sexual orientation, national origin, age, disability, marital status, veteran status, citizenship status, or any other protected characteristic as established by law.",IT Support Technician,"Blackbaud, Raisers' Edge, Citrix XenAPP, Office 365 online services, Cisco Call Manager/Cisco Unity Connection","Lucknow, Uttar Pradesh",yes,team.com,https://www.linkedin.com/company/team/,0
95,CA Technologies India,"This position will add value to our client by understanding ERP and how systems work, and how to implement setup and support the software to maximize business processes. This position is supporting the Sr. Programmer who is responsible for participating in business process design, providing support to business operations through software configuration and development. The role will be working directly with users to translate business requirements into development specifications, conducting required development or modifications, report writing development, and the maintenance of interfaces and will be guided and advised by the Sr. Programmer. Knowledge/Skills Required:Must have good knowledge of Oracle eBusiness Suite functionality in the areas of Order Management, Pricing, Inventory, Cost, Purchasing, AP, AR and GL (R12.2.4) to be considered for this positionExperience as Oracle Techno-Functional professional with a few years of hands-on working experience in Oracle EBS R12Skills and experience in the areas of Oracle SQLplus, TOAD, XML Publisher, PL/SQL procedures and packages, Reports & Form Builder and Discoverer administrationExperience with Unix Shell scripts and FTP transmissionsGood understanding of Oracle R12 EBS Table structure and architecture PL/SQL development experience on business applications systems specifically in the area of Oracle Financials, Distribution, Supply Chain, Order Management and Sales applicationsResearch issues using My Oracle Support (Metalink) and other resources. Work with Oracle Support by logging SR’s and using the escalation process if necessary to resolve problems. EDI transaction and process relative to the Oracle Applications (EDI 850,810,943,944,940,945, 856, 947 )  is a plus but not required  Experience in Oracle ASCP/DEMANTRA (R12), Oracle XML Publisher preferred but not required .Knowledge of MS office suite of products including Word, Excel, and AccessMaintains system documentation by writing and updating procedures (MD70,MD50).Provide day-to-day production support for all Oracle modules and customizations.Perform other duties as management determines is necessary to fulfill your responsibilitiesBachelor’s degree in a related field. Other:General knowledge of network, PC operating systems, network hardware, protocols and standards, excellent analytical, mathematical and creative problem solving skillsWell-developed written, listening, and oral communication skills.Demonstrate the ability to work independently and or as part of a team.Acute attention to detail.Ability to communicate ideas in both technical and user friendly language.Self-driven person able to manage people indirectly to complete activities at all levels in the organization.Ability to communicate with all levels of management in a professional and articulate manner.Ability to effectively prioritize and execute tasks in a high-pressure environment.Experience working in a team-oriented, collaborative environment.  Project Management and Change Management a nice to have .Able to put project plans together on small projects by identifying issues, requirements, project milestones, phases, and elements, participating in project team and assisting in establishing project budget.Monitors project progress by tracking activity, resolving problems, publishing progress reports, and recommending actions.Meet with key users, including IT management, to discuss activities and priorities and alert business and IT management of any critical issues.  ",Oracle eBusiness Programmer (Oracle R12),Full Time,"Pune, Maharashtra",yes,ca.com,https://www.linkedin.com/company/ca/,0
96,RS Software,"Specify, design and implement applications changes with good knowledge of security, operations, and systems performance on COBOL, PL1, FOCUS, IMS, DB2 or VSAM Applications systems running on Z/OS and VM.Design and implement quality technical solutions, according to the clienttechnology set and Client/Server standards and practices.Provide ongoing support, technical knowledge and consulting services on the applications plus inputs to quality, security & control reviews.Develop and document implementation, installation and operating procedures and practices for applications systems that will include, but not limited to, security & control aspects, capacity planning, backup and restore as well as disaster recovery.Provide training to users and technical analysts as part of the communication on the application changes change management guidelines.Provide application support during non-office hours, days and public holidays, whenever required.Provide day to day support and routine activities of the existing application systems. This includes:Modification/enhancement of the application,Troubleshooting system problems and support users queries,Supporting daily/week/monthly batch processing activities,Participation in any exercise related to the application system i.e. Disaster Recovery Plan, Liaise with application functional user teams to develop functional specifications for application changes or new developments.",Mainframe Developer/Analyst (solid Oil&Gas exp) ONLY LOCAL Citizns,"COBOL, PL1, FOCUS, IMS, DB2 or VSAM Applications systems running on Z/OS and VM.","Delhi, Delhi",yes,rs.com,https://www.linkedin.com/company/rs/,0
97,Sasken Communication Technology,"AMERICAN ASSOCIATION OF NURSE ANESTHETISTSPOSITION DESCRIPTION                                                           Job Title:               Application Development ArchitectReports To:           Director, Enterprise Applications____________________________________________________________________________________AANA Mission: AANA advances patient safety, practice excellence, and its members’ profession.AANA Vision: AANA will be a preeminent professional association for healthcare and patient safety.AANA Core Values: Quality, Professionalism, Compassion, Collaboration, Wellness, DiversityAANA Motto: Safe and effective anesthesia care. SummarySeeking a strong communicator to join the Application Development team at the American Association of Nurse Anesthetists in this newly created Application Development Architect role. The selected individual will be responsible for providing technical guidance for the design, development, testing, and support of the AANA enterprise cross-functional, multi-platform software applications. Working closely with the Director of Enterprise Applications, this position will develop and implement technical strategic priorities and design, development, and test corrective fixes/enhancements in support of business operations. Essential Duties and Responsibilities include the following. Other duties may be assigned. Working with the Director of Enterprise Applications and Application Development team to design and develop new applications, systems software, and enhancements to existing programming code base. Analyze and solve complex business and workflow issues with solid scalable, technical solutions. Work independently on projects.  Create and scope technical design, organize and execute efforts with other team members, and communicate results to management.Create and maintain technical documentation for services and applications released.Design and address broad architecture of future products and technologies.  Provide strategic direction in evaluating new technologies. Identify and communicate product deficiencies and guide the division in the chosen technical direction. Qualifications - To perform this job successfully, an individual must be able to perform each essential duty satisfactorily. The requirements listed below are representative of the knowledge, skill and/or ability required: Bachelor’s degree in computer science or an equivalent combination of relevant education/certifications and work experience required.The candidate must have at least 5 years’ experience in software architecture, including both hands on experience and as a lead technical architect.  Must have experience with full development life cycle, including requirements gathering, design, testing and documentation. A deep understanding of programming languages and knowledge of Web technologies essential, including .NET, IIS, unit testing, TFS and/or GIT, ASP.NET/MVC, SQL Server and Reporting Services, Object Oriented design principals, C#, HTML, JSON, REST, SOAP and XML/XSL.Experience with Web technologies (SharePoint, Sitefinity, PHP, and CSS) preferred. Must be able to perform complex applications programming, and have experience with providing architecture guidance to an organization.Some evening and weekend work may be required.PLUS: Applications such as Aptify, Magento, Moodle, Sitefinity, and Tableau.PLUS: Healthcare Association experience.PLUS: Experience fulfilling project management and business analysis duties.                                                     ",Application Development Architect,"NET, IIS, unit testing, TFS and/or GIT, ASP.NET/MVC, SQL Server and Reporting Services, Object Oriented design principals, C#, HTML, JSON, REST, SOAP and XML/XSL SharePoint, Sitefinity, PHP, and CSS","Chennai, Tamil Nadu ",yes,sasken.com,https://www.linkedin.com/company/sasken/,0
98,Huawei India,"Academic publishing company located in Ann Arbor, MI has an immediate opening for a full-time Programmer/Analyst.Mathematical Reviews (MR) founded in 1940, is a division of the American Mathematical Society (AMS), located in Ann Arbor, Michigan, in a beautiful, historic building close to the campus of the University of Michigan.  MR is an association of professional mathematicians dedicated to the interest of mathematical research and scholarship.  MR has a staff of over 75 and serves researchers and scholars in the mathematical sciences by providing timely information on peer-reviewed articles and books, published online as MathSciNet.  MR's mission is to develop and maintain the MR Database, from which MathSciNet is produced.This position is primarily responsible for analyzing, designing, coding, documenting and maintaining web-based applications and related back-end services. Working closely with the department manager, the programmer analyst provides technical expertise to diagnose problems and to research, recommend, and implement solutions. This individual will have experience designing and developing applications across the entire stack, including the front-end, domain logic, and data tiers. A minimum of a bachelor's degree or equivalent in computer science and 3 or more years of experience as a full-time programmer required. The AMS offers excellent benefits, including competitive salaries, health and dental; very generous retirement contributions and paid leave; paid life insurance; a casual, collegial work environment; tuition assistance; computing benefit; as well as professional development opportunities. Salary is commensurate with experience. We are an Equal Opportunity/Affirmative Action Employer offering an excellent benefit package and a collegial work environment.",Programmer/Analyst,"Scala, HTML/CSS/JavaScript, SQL, Unix/Linux","Bengaluru, Karnataka",yes,huawei.com,https://www.linkedin.com/company/huawei/,0
